Sod,Species,Date,Time_pt,veg,live_dead,num_indiv_at_that_height,special_case_num_indiv,HvMax,HrMax,Diam,DiamHalf,Biomass_indiv,Bio_rest_of_individuals_of_sp
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_20,Unknown -  Long sheath,29.5.17,1,ch,,,,70,,1,1,,
MH_CH_21,Acac ptyc,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Baec lini,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Cass pube,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Chor spha,22.5.17,1,ch,,,,840,,5,5,,
MH_CH_21,Chor spha,22.5.17,1,ch,,,,630,,6,6,,
MH_CH_21,Chor spha,22.5.17,1,ch,,,,150,,5,5,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,40,,2,2,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,70,,2,2,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Gono micr,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Gono micr,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Lepi limi,22.5.17,1,ch,,,,620,,10,5,,
MH_CH_21,Lepi limi,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,110,,5,5,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,80,,3,2,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,20,,2,2,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Pult diva,22.5.17,1,ch,,,,,,,,,
MH_CH_21,Xyri ustu,22.5.17,1,ch,,,,400,,10,5,,
MH_CH_21,Xyri ustu,22.5.17,1,ch,,,,,,,,,
MH_CH_22,Acac ptyc,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Baec lini,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Baec lini,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Bank eric,26.5.17,1,ch,,,,60,,3,4,,
MH_CH_22,Bank eric,26.5.17,1,ch,,,,110,,3,4,,
MH_CH_22,Chor spha,26.5.17,1,ch,,,,100,,4,3,,
MH_CH_22,Chor spha,26.5.17,1,ch,,,,90,,12,12,,
MH_CH_22,Empo minu,26.5.17,1,ch,,,,210,,2,3,,
MH_CH_22,Empo minu,26.5.17,1,ch,,,,80,,2,3,,
MH_CH_22,Empo minu,26.5.17,1,ch,,,,270,,2,3,,
MH_CH_22,Empo minu,26.5.17,1,ch,,,,320,,2,4,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,2,,130,,2,2,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,5,,100,,2,2,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,13,,30,,2,2,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Gono micr,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Gymn spha,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Gymn spha,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Gymn spha,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Gymn spha,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Pult diva,26.5.17,1,ch,,,,140,,2,4,,
MH_CH_22,Pult diva,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Pult diva,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Tetr turf,26.5.17,1,ch,,,,,,,,,
MH_CH_22,Xyri ustu,26.5.17,1,ch,,,,490,,15,4,,
MH_CH_22,Xyri ustu,26.5.17,1,ch,,,,130,,5,2,,
MH_CH_23,Acac ptyc,1.6.17,1,ch,,,,170,,2,3,,
MH_CH_23,Baec lini,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Dros bina,1.6.17,1,ch,,,,80,,2,2,,
MH_CH_23,Dros bina,1.6.17,1,ch,,,,30,,1,1,,
MH_CH_23,Empo minu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Empo minu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,30,,60,,1,2,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,20,,100,,1,2,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,22,,40,,1,2,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Epac obtu,1.6.17,1,ch,,,,,,,,,
MH_CH_23,Gymn spha,1.6.17,1,ch,,,,320,,20,15,,
MH_CH_23,Gymn spha,1.6.17,1,ch,,,,150,,1,1,,
MH_CH_23,Gymn spha,1.6.17,1,ch,,,,130,,1,1,,
MH_CH_24,Acac ptyc,22.5.17,1,ch,,,,90,,2,3,,
MH_CH_24,Acac ptyc,22.5.17,1,ch,,,,,,,,,
MH_CH_24,Acac ptyc,22.5.17,1,ch,,,,,,,,,
MH_CH_24,Acac ptyc,22.5.17,1,ch,,,,,,,,,
MH_CH_24,Epac obtu,22.5.17,1,ch,,,,130,,2,2,,
MH_CH_24,Epac obtu,22.5.17,1,ch,,,,80,,2,2,,
MH_CH_24,Epac obtu,22.5.17,1,ch,,,,40,,2,2,,
MH_CH_24,Gymn spha,22.5.17,1,ch,,,,200,,6,5,,
MH_CH_24,Gymn spha,22.5.17,1,ch,,,,230,,6,5,,
MH_CH_24,Gymn spha,22.5.17,1,ch,,,,260,,6,5,,
MH_CH_24,Gymn spha,22.5.17,1,ch,,,,280,,6,5,,
MH_CH_24,Tetr turf,22.5.17,1,ch,,,,250,,2,2,,
MH_CH_25,Acac ptyc,7.6.17,1,ch,,,,50,,1,2,,
MH_CH_25,Acac ptyc,7.6.17,1,ch,,,,40,,1,2,,
MH_CH_25,Acac ptyc,7.6.17,1,ch,,,,50,,1,2,,
MH_CH_25,Empo minu,7.6.17,1,ch,,,,130,,1,1,,
MH_CH_25,Empo minu,7.6.17,1,ch,,,,60,,1,1,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,130,,10,6,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Epac obtu,7.6.17,1,ch,,,,,,,,,
MH_CH_25,Gymn spha,7.6.17,1,ch,,,,480,,3,2,,
MH_CH_25,Unknown Oxalis (contaminant),7.6.17,1,ch,,,,,,,,,
MH_CH_26,Baec lini,26.5.17,1,ch,,,,120,,5,4,,
MH_CH_26,Baec lini,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Bank eric,26.5.17,1,ch,,,,80,,2,5,,
MH_CH_26,Bank eric,26.5.17,1,ch,,2,,50,,2,5,,
MH_CH_26,Bank eric,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Dros bina,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Dros bina,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Empo minu,26.5.17,1,ch,,,,110,,5,3,,
MH_CH_26,Empo minu,26.5.17,1,ch,,,,200,,10,3,,
MH_CH_26,Empo minu,26.5.17,1,ch,,,,140,,3,3,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,3,,80,,2,2,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,10,,2,2,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,9,,5,,2,2,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,3,,2,,2,2,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Pult diva,26.5.17,1,ch,,,,150,,5,3,,
MH_CH_26,Pult diva,26.5.17,1,ch,,2,,30,,2,2,,
MH_CH_26,Pult diva,26.5.17,1,ch,,,,,,,,,
MH_CH_26,Pult diva,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Acac ptyc,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Baec lini,26.5.17,1,ch,,,,20,,10,10,,
MH_CH_27,Baec lini,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Baec lini,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Baec lini,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Baum tere,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Chor spha,26.5.17,1,ch,,,,1040,,5,3,,
MH_CH_27,Chor spha,26.5.17,1,ch,,,,470,,5,4,,
MH_CH_27,Chor spha,26.5.17,1,ch,,,,70,,5,4,,
MH_CH_27,Dros spat,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Empo minu,26.5.17,1,ch,,,,180,,2,1,,
MH_CH_27,Empo minu,26.5.17,1,ch,,,,150,,2,1,,
MH_CH_27,Empo minu,26.5.17,1,ch,,,,170,,2,1,,
MH_CH_27,Empo minu,26.5.17,1,ch,,,,90,,2,1,,
MH_CH_27,Epac obtu,26.5.17,1,ch,,,,60,,2,2,,
MH_CH_27,Epac obtu,26.5.17,1,ch,,,,50,,2,2,,
MH_CH_27,Epac obtu,26.5.17,1,ch,,,,70,,2,2,,
MH_CH_27,Epac obtu,26.5.17,1,ch,,,,90,,2,2,,
MH_CH_27,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Seedling,26.5.17,1,ch,,,,,,,,,
MH_CH_27,Glei micr,26.5.17,1,ch,,,,,,,,,
MH_CH_28,Acac ptyc,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Acac ptyc,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Alma incu,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Alma incu,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Bank eric,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Baec lini,22.5.17,1,ch,,,,50,,2,2,,
MH_CH_28,Baec lini,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Baec lini,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Empo minu,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Epac obtu,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Gymn spha,22.5.17,1,ch,,,,440,,20,15,,
MH_CH_28,Gymn spha,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Lepy scar,22.5.17,1,ch,,,,100,,5,5,,
MH_CH_28,Pult diva,22.5.17,1,ch,,,,,,,,,
MH_CH_28,Pult diva,22.5.17,1,ch,,,,,,,,,
MH_CH_29,Baec lini,29.5.17,1,ch,,,,110,,4,3,,
MH_CH_29,Baec lini,29.5.17,1,ch,,,,190,,8,4,,
MH_CH_29,Baec lini,29.5.17,1,ch,,,,,,,,,
MH_CH_29,Empo minu,29.5.17,1,ch,,,,360,,5,5,,
MH_CH_29,Empo minu,29.5.17,1,ch,,,,170,,2,2,,
MH_CH_29,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_29,Epac obtu,29.5.17,1,ch,,,,150,,2,2,,
MH_CH_29,Epac obtu,29.5.17,1,ch,,,,110,,2,2,,
MH_CH_29,Gymn spha,29.5.17,1,ch,,,,,,,,,
MH_CH_29,Lepi limi,29.5.17,1,ch,,,,580,,10,8,,
MH_CH_29,Lepi limi,29.5.17,1,ch,,,,430,,10,8,,
MH_CH_29,Lepi limi,29.5.17,1,ch,,,,,,,,,
MH_CH_29,Lepi limi,29.5.17,1,ch,,,,,,,,,
MH_CH_30,Acac ptyc,26.5.17,1,ch,,,,110,,1,2,,
MH_CH_30,Baec lini,26.5.17,1,ch,,,,290,,30,10,,
MH_CH_30,Baec lini,26.5.17,1,ch,,,,,,,,,
MH_CH_30,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_30,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_30,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_30,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_30,Epac obtu,26.5.17,1,ch,,,,,,,,,
MH_CH_30,Gymn spha,26.5.17,1,ch,,,,60,,5,5,,
MH_CH_30,Lepi limi,26.5.17,1,ch,,,,720,,8,5,,
MH_CH_30,Lepi limi,26.5.17,1,ch,,,,740,,5,5,,
MH_CH_30,Lepi limi,26.5.17,1,ch,,,,,,,,,
MH_CH_31,Alma incu,26.5.17,1,ch,,,,,,,,,
MH_CH_31,Baec lini,29.5.17,1,ch,,,,90,,12,10,,
MH_CH_31,Dros spat,29.5.17,1,ch,,3,,10,,5,5,,
MH_CH_31,Dros spat,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Dros spat,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Dros spat,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Dros spat,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Dros spat,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Dros spat,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Dros spat,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Empo minu,29.5.17,1,ch,,,,40,,1,1,,
MH_CH_31,Empo minu,29.5.17,1,ch,,,,70,,2,1,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,2,,10,,2,2,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,2,,13,,2,2,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,3,,14,,2,2,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,2,,18,,2,2,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Epac obtu,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Good bell,29.5.17,1,ch,,6,,30,,5,6,,
MH_CH_31,Good bell,29.5.17,1,ch,,2,,20,,5,6,,
MH_CH_31,Good bell,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Good bell,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Good bell,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Good bell,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Good bell,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Good bell,29.5.17,1,ch,,,,,,,,,
MH_CH_31,Lepi limi,29.5.17,1,ch,,,,450,,5,4,,
MH_CH_31,Lepi limi,29.5.17,1,ch,,,,360,,5,4,,
MH_CH_31,Pult diva,29.5.17,1,ch,,,,40,,2,2,,
MH_CH_31,Utri late,29.5.17,1,ch,,,,,,,,,
MH_TT_01,Acac ptyc,26.5.17,1,tt,,,,280,,2,2,,
MH_TT_01,Acac ptyc,26.5.17,1,tt,,,,190,,2,2,,
MH_TT_01,Acac ptyc,26.5.17,1,tt,,,,,,,,,
MH_TT_01,Empo minu,26.5.17,1,tt,,,,390,,2,1,,
MH_TT_01,Empo minu,26.5.17,1,tt,,,,90,,3,2,,
MH_TT_01,Empo minu,26.5.17,1,tt,,,,,,,,,
MH_TT_01,Epac obtu,26.5.17,1,tt,,,,,,,,,
MH_TT_01,Glei dica,26.5.17,1,tt,,2,,110,,5,10,,
MH_TT_01,Glei dica,26.5.17,1,tt,,,,50,,1,5,,
MH_TT_01,Glei dica,26.5.17,1,tt,,,,,,,,,
MH_TT_01,Glei dica,26.5.17,1,tt,,,,,,,,,
MH_TT_01,Lepi limi,26.5.17,1,tt,,,,650,,12,8,,
MH_TT_01,Lepi limi,26.5.17,1,tt,,,,480,,5,5,,
MH_TT_01,Lepi limi,26.5.17,1,tt,,,,790,,8,5,,
MH_TT_01,Lepi limi,26.5.17,1,tt,,,,500,,8,5,,
MH_TT_01,Lept gran,26.5.17,1,tt,,,,,,,,,
MH_TT_01,Tetr turf,26.5.17,1,tt,,,,360,,2,2,,
MH_TT_01,Dicot seedl,26.5.17,1,tt,,,,10,,2,2,,
MH_TT_02,Acac ptyc,29.5.17,1,tt,,,,150,,2,2,,
MH_TT_02,Acac ptyc,29.5.17,1,tt,,,,,,,,,
MH_TT_02,Baec lini,29.5.17,1,tt,,,,,,,,,
MH_TT_02,Dros spat,29.5.17,1,tt,,,,,,,,,
MH_TT_02,Empo minu,29.5.17,1,tt,,,,190,,1,1,,
MH_TT_02,Empo minu,29.5.17,1,tt,,,,,,,,,
MH_TT_02,Glei dica,29.5.17,1,tt,,,,20,,1,2,,
MH_TT_02,Glei dica,29.5.17,1,tt,,,,,,,,,
MH_TT_02,Lept juni,29.5.17,1,tt,,,,,,,,,
MH_TT_02,Unknown - Orchid -Corybas?,29.5.17,1,tt,,,,,,,,,
MH_TT_03,Bank eric,29.5.17,1,tt,,,,120,,2,3,,
MH_TT_03,Empo minu,29.5.17,1,tt,,,,280,,2,1,,
MH_TT_03,Empo minu,29.5.17,1,tt,,,,,,,,,
MH_TT_03,Glei dica,29.5.17,1,tt,,2,,80,,1,3,,
MH_TT_03,Glei dica,29.5.17,1,tt,,,,,,,,,
MH_TT_03,Glei dica,29.5.17,1,tt,,,,,,,,,
